% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=209212, Mon Feb 28 17:08:31 2022
1 35 0.5118736675876349 1.0000400008000108 1.0 1.0 1.00001000005 1.0000200002000015 1.0000300004500045 1.0000400008000108
2 70 0.808407969145045 1.3434038855644317 0.876223409945028 0.876223409945028 0.9502708087437257 1.024849303825491 1.1771986225518833 1.3434038855644317
3 105 0.7422107293103573 1.5285320538858609 0.8020113249783684 0.8020113249783684 0.9116019299000327 0.9822075770487988 1.110402785854708 1.5285320538858609
4 140 0.6898348244230216 1.2676097078913164 0.7322854079947221 0.7322854079947221 0.824740478160534 0.9152417523065656 1.1149868509088006 1.2676097078913164
5 175 0.6622358879217625 1.530227043794009 0.6819022584485556 0.6819022584485556 0.7366929982302987 0.9539346650850394 1.0745855540833922 1.530227043794009
6 210 0.6961941017007104 1.7372940359033213 0.6139485645966642 0.6139485645966642 0.6250055512194412 0.8047128879006407 1.0288909071084251 1.7372940359033213
7 245 0.7127647050220552 1.7083260918704366 0.5758465172630072 0.5758465172630072 0.6492724112039574 0.6854513484968395 1.0725042514078067 1.7083260918704366
8 280 0.7142296749958809 1.7513165719762862 0.5006161954696734 0.5006161954696734 0.555975238650261 0.6622400752346137 1.1076045767885034 1.7513165719762862
9 315 0.6520186184324669 1.8226783564463112 0.43836722670298744 0.43836722670298744 0.5149678431768037 0.611877953096062 1.0220771021987944 1.8226783564463112
10 350 0.5626094588368409 1.7678345007380605 0.37954675100124025 0.37954675100124025 0.43673542207894894 0.6036567493674273 1.0172506293958108 1.7678345007380605
11 385 0.5234950162690493 1.6835181067651286 0.3753367473428291 0.3753367473428291 0.4041987410871298 0.546002221284145 0.9053507237884169 1.6835181067651286
12 420 0.5319086422245075 1.7086566915533836 0.3430053211540751 0.3430053211540751 0.3848034438179685 0.4717506110406565 0.7705564961402434 1.7086566915533836
13 455 0.652314046434827 1.6462690386135874 0.2906949475621447 0.2906949475621447 0.3702853441723542 0.43811843923132876 0.6942461208044343 1.6462690386135874
14 490 0.5944839305502694 1.550190733468636 0.2865897742153034 0.2865897742153034 0.3519802522030811 0.5617023502369796 0.6554040140054553 1.550190733468636
15 525 0.5437298944371697 1.282690485338719 0.2915615911894632 0.2915615911894632 0.30915565104906495 0.5223371668320345 0.5745723118528815 1.282690485338719
