% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=220365, Mon Feb 28 19:09:55 2022
1 40 0.39927342422892814 1.0000437509570452 1.0 1.0 1.0000062500195313 1.0000125000781253 1.0000187501757822 1.0000250003125026 1.0000312504882864 1.0000375007031337 1.0000437509570452
2 80 0.49446880239986685 1.2193449917876604 0.8996714022132786 0.8996714022132786 0.9349307258168446 0.9432899237428117 0.9827728921443508 1.0052087488525316 1.0433729630844728 1.080889983530538 1.2193449917876604
3 120 0.6379463175214208 1.4402022773614338 0.8410646063946888 0.8410646063946888 0.8714957963212246 0.9171432506143868 0.9554000129101874 1.0036596538886025 1.033827416317361 1.1078356678370418 1.4402022773614338
4 160 0.6485970516686627 1.6683714032349184 0.7944800663979146 0.7944800663979146 0.8254141088127362 0.8978766907949317 0.9393392654593054 0.9542682923224866 0.9762413692211717 1.0953061038584 1.6683714032349184
5 200 0.5782334901298826 1.662502911068048 0.7085275776692486 0.7085275776692486 0.839128551201919 0.8906092114220163 0.9252453712491675 0.9524717274122779 1.0043664631157492 1.0734380949992626 1.662502911068048
6 240 0.5669515915244939 1.595312361178386 0.6251082012722903 0.6251082012722903 0.8156426980553381 0.8392235332279473 0.8865565850854124 0.9079025500521252 0.9920039276893063 1.0735082307293655 1.595312361178386
7 280 0.5897212668011024 1.5959006729228817 0.5832415740062168 0.5832415740062168 0.7782185499751789 0.8004046414863148 0.8180269799773758 0.8876651522352246 0.9623014731522149 1.1215104578750172 1.5959006729228817
8 320 0.6001278579030466 1.6790144926585835 0.5337530710813855 0.5337530710813855 0.72740704073139 0.7726583987550107 0.8156164240876762 0.8467186680361634 0.9502873846322348 1.1316219892980104 1.6790144926585835
9 360 0.6339219347416658 1.7105265774766092 0.4961517267603319 0.4961517267603319 0.6558177573226868 0.7494582809090482 0.7926581810368704 0.8422888072604475 0.9729479285950563 1.1330034852812654 1.7105265774766092
10 400 0.67838584898494 1.7242963635733044 0.4529924801542025 0.4529924801542025 0.5976629619167783 0.7505020094601383 0.7729763503285307 0.8425776003833849 0.9582081633596709 1.1437141546944942 1.7242963635733044
11 440 0.7732555452074148 1.7768304876576704 0.39040619162578427 0.39040619162578427 0.5481368836589485 0.7451128418058856 0.7658763398879144 0.8586149923629605 0.9588374239528895 1.1815554289522798 1.7768304876576704
12 480 0.7544375839535896 2.1116074467961106 0.35326505118463275 0.35326505118463275 0.48719902443945773 0.6945926663710151 0.7825781332892927 0.8474040357287955 0.9399637856494525 1.2102949705041461 2.1116074467961106
13 520 0.7224897594581834 2.2103432259248708 0.3144128663211915 0.3144128663211915 0.4778314793508072 0.701463765724046 0.7577949779381647 0.8510435445027097 0.9178510865858555 1.2102551761874056 2.2103432259248708
14 560 0.6297102458683198 2.2072999906789055 0.2887625918439404 0.2887625918439404 0.4503028813466961 0.6915483270210491 0.7238424448756561 0.8551294214045954 0.8991522372353286 1.193266700417164 2.2072999906789055
15 600 0.5713161600519705 2.0599709397394075 0.27547312567288573 0.27547312567288573 0.4055268099679417 0.6448974387376502 0.7080073233470652 0.8287743705914533 0.9436927628570727 1.186894127120507 2.0599709397394075
16 640 0.5550395079784481 2.049224095815676 0.2555487523190366 0.2555487523190366 0.39017776413783134 0.6137397300995148 0.6707780730438069 0.7954936439196849 0.9285695236256613 1.146243980737532 2.049224095815676
17 680 0.5779832759794896 1.9479317435464303 0.2367364230663515 0.2367364230663515 0.3714411730039148 0.5961183556602876 0.6659288181657177 0.790769727294517 0.8938902806652147 1.0864819132444732 1.9479317435464303
18 720 0.49356221707695674 1.8350934333421747 0.23021819557755244 0.23021819557755244 0.36705467259473296 0.5790162186405757 0.6341330282732756 0.7916895512133875 0.9411855655154429 1.1087957312917496 1.8350934333421747
19 760 0.4771505789558872 1.6800036317934808 0.22282833473461613 0.22282833473461613 0.34803388189851936 0.5747035468848892 0.6466514573184007 0.7771911659452572 0.9064866951834427 1.0960920949588837 1.6800036317934808
20 800 0.48204025719096805 1.5768095229832022 0.22327569912801973 0.22327569912801973 0.3513917782506122 0.520798633311616 0.6526911306997568 0.7647938165866716 0.8702855446886893 1.1063518225386542 1.5768095229832022
21 840 0.4466856586740783 1.4804029372197611 0.22251889538524924 0.22251889538524924 0.3273938622746861 0.4886595621658771 0.6331333046320338 0.7823264178040465 0.9018470813178119 1.0584664774425003 1.4804029372197611
22 880 0.4227223965587158 1.3917102276566253 0.2008671799976448 0.2008671799976448 0.31502233633845217 0.45867028515766717 0.6174589638466945 0.7890022286040999 0.9708473232622272 1.0881261000217861 1.3917102276566253
23 920 0.4428361642915304 1.3416291411988615 0.18515944060506698 0.18515944060506698 0.3003685269974757 0.44969313466361727 0.5929275036583231 0.7956022648294468 1.0057196092786285 1.0487477614146672 1.3416291411988615
24 960 0.46242703067955704 1.2992662376777375 0.1789937153026454 0.1789937153026454 0.2774905991458134 0.43224474013101566 0.5537966284358737 0.7624016817463332 0.9825446988983212 1.0914338703721447 1.2992662376777375
25 1000 0.4437845411955221 1.3122648844014893 0.1676009272620791 0.1676009272620791 0.2807728227935441 0.4443347490557563 0.5000555870744596 0.7467774641247712 0.970824846371976 1.0727424077419911 1.3122648844014893
26 1040 0.42545019588286964 1.2869263419204409 0.1470798038643828 0.1470798038643828 0.28027609140522625 0.4272178457912033 0.49235831475415787 0.749300960112016 0.9494802774595692 1.0988096411782071 1.2869263419204409
