% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=220365, Mon Feb 28 19:09:55 2022
1 40 -0.09167639637189665 -0.03959035191473016 0.04179967747552241 0.18247815354395805 0.8920515751989537 0.8937057873161016 0.9380021720317661 0.9917173989031396 1.0126781299674779 1.0255737577734436 1.075650748377423 1.1436080704709877
2 80 -0.2333302255652548 -0.06005131454509868 0.08677423683258756 0.2780807429386497 0.8920515751989537 0.8937057873161016 0.9380021720317661 0.9917173989031396 1.0126781299674779 1.0255737577734436 1.075650748377423 1.1436080704709877
3 120 -0.3555150764591156 -0.09104589261775001 0.13112277019363286 0.40590605905763855 0.8920515751989537 0.8937057873161016 0.9380021720317661 0.9917173989031396 1.0126781299674779 1.0255737577734436 1.075650748377423 1.1436080704709877
4 160 -0.37567268037248436 -0.09027951744971746 0.10646154290308991 0.38862259091363527 0.8920515751989537 0.8937057873161016 0.9380021720317661 0.9917173989031396 1.0126781299674779 1.0255737577734436 1.075650748377423 1.1436080704709877
5 200 -0.35886291920391267 -0.10620127407264646 0.08104789931559628 0.39130593080198417 0.8920515751989537 0.8937057873161016 0.9380021720317661 0.9917173989031396 1.0126781299674779 1.0255737577734436 1.075650748377423 1.1436080704709877
6 240 -0.42488435530035107 -0.12426041159264634 0.09927002208911866 0.3921082637374321 0.8920515751989537 0.8937057873161016 0.9380021720317661 0.9917173989031396 1.0126781299674779 1.0255737577734436 1.075650748377423 1.1436080704709877
7 280 -0.48377593674288805 -0.13638538757655203 0.1060677700362821 0.4237411428558663 0.8920515751989537 0.8937057873161016 0.9380021720317661 0.9917173989031396 1.0126781299674779 1.0255737577734436 1.075650748377423 1.1436080704709877
8 320 -0.5425978309747848 -0.12253650975075552 0.09673607970958475 0.3625735567139596 0.8920515751989537 0.8937057873161016 0.9380021720317661 0.9917173989031396 1.0126781299674779 1.0255737577734436 1.075650748377423 1.1436080704709877
9 360 -0.5495149191246944 -0.11750353200155446 0.08959942253550986 0.4130399783009533 0.6236394089060423 0.661133022237508 0.8307565867904987 0.9433946421652347 1.00204090421108 1.0619681048828096 1.1410937426329466 1.4696495834817016
10 400 -0.5702647730324873 -0.08138460021758613 0.08811637872825911 0.4515395700946485 0.6236394089060423 0.661133022237508 0.8307565867904987 0.9433946421652347 1.00204090421108 1.0619681048828096 1.1410937426329466 1.4696495834817016
11 440 -0.6963545207734512 -0.08538578838866773 0.0862456346717354 0.5656005380477802 0.6236394089060423 0.661133022237508 0.8307565867904987 0.9433946421652347 1.00204090421108 1.0619681048828096 1.1410937426329466 1.4696495834817016
12 480 -0.7056509961328893 -0.09141219525364813 0.046274854257209876 0.6000245282347763 0.6236394089060423 0.661133022237508 0.8307565867904987 0.9433946421652347 1.00204090421108 1.0619681048828096 1.1410937426329466 1.4696495834817016
13 520 -0.6931748766631567 -0.11763724813345727 0.07736816839167021 0.6066670906654996 0.6236394089060423 0.661133022237508 0.8307565867904987 0.9433946421652347 1.00204090421108 1.0619681048828096 1.1410937426329466 1.4696495834817016
14 560 -0.6767310872440269 -0.1564096484269134 0.0811568058196018 0.5847922068554652 0.6236394089060423 0.661133022237508 0.8307565867904987 0.9433946421652347 1.00204090421108 1.0619681048828096 1.1410937426329466 1.4696495834817016
15 600 -0.6824163690707642 -0.14839396063543808 0.07806402969379457 0.6059520077104755 0.6236394089060423 0.661133022237508 0.8307565867904987 0.9433946421652347 1.00204090421108 1.0619681048828096 1.1410937426329466 1.4696495834817016
16 640 -0.6622445233281826 -0.151290583137116 0.08963524248429114 0.6099798129537181 0.6236394089060423 0.661133022237508 0.8307565867904987 0.9433946421652347 1.00204090421108 1.0619681048828096 1.1410937426329466 1.4696495834817016
17 680 -0.6804599456689139 -0.10591067256663933 0.04627479402748914 0.5770765660891419 0.5189010952853718 0.6265243440068835 0.8152949379988457 0.9347645970425715 0.9844042676327215 1.1025195417251297 1.1560107693992865 1.5095549711359457
18 720 -0.6162966083764436 -0.10646144401897609 0.05975141832719457 0.5216524267477773 0.5189010952853718 0.6265243440068835 0.8152949379988457 0.9347645970425715 0.9844042676327215 1.1025195417251297 1.1560107693992865 1.5095549711359457
19 760 -0.5713277570758735 -0.10845507724090148 0.05816786874243475 0.5460434766623893 0.5189010952853718 0.6265243440068835 0.8152949379988457 0.9347645970425715 0.9844042676327215 1.1025195417251297 1.1560107693992865 1.5095549711359457
20 800 -0.5168069446138507 -0.1269278919785928 0.07445881496264264 0.48574811337445356 0.5189010952853718 0.6265243440068835 0.8152949379988457 0.9347645970425715 0.9844042676327215 1.1025195417251297 1.1560107693992865 1.5095549711359457
21 840 -0.4767840071368182 -0.14182779849685906 0.05569236967153288 0.4298050485217361 0.5189010952853718 0.6265243440068835 0.8152949379988457 0.9347645970425715 0.9844042676327215 1.1025195417251297 1.1560107693992865 1.5095549711359457
22 880 -0.42121474878549287 -0.14102245106703082 0.09429433541995827 0.4048389022542705 0.5189010952853718 0.6265243440068835 0.8152949379988457 0.9347645970425715 0.9844042676327215 1.1025195417251297 1.1560107693992865 1.5095549711359457
23 920 -0.3746981419143575 -0.14745452847746526 0.09969017058651279 0.39570318654462583 0.5189010952853718 0.6265243440068835 0.8152949379988457 0.9347645970425715 0.9844042676327215 1.1025195417251297 1.1560107693992865 1.5095549711359457
