% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=185572, Mon Feb 28 18:04:01 2022
1 29 0.4992922757692422 1.0000333338888951 1.0 1.0 1.0000166668055563 1.0000333338888951
2 58 0.4185116175973137 1.3705244248972197 0.8578847961609947 0.8578847961609947 0.9253458817679666 1.3705244248972197
3 87 0.49182888292723725 1.371566768693587 0.7352141927338391 0.7352141927338391 0.8045494649059922 1.371566768693587
4 116 0.5021443238350557 1.5069946537890304 0.5978720107130597 0.5978720107130597 0.8387182210607337 1.5069946537890304
5 145 0.5309133419634258 1.2027286381794087 0.45247049684363266 0.45247049684363266 0.900212786881335 1.2027286381794087
6 174 0.42988713339541634 1.1203770541467555 0.4222144034669643 0.4222144034669643 0.7166309616108009 1.1203770541467555
7 203 0.41902552557851797 0.9272333222163198 0.3836063335294249 0.3836063335294249 0.5197831034132993 0.9272333222163198
8 232 0.37211549005438016 0.9790120762812053 0.3138591397846869 0.3138591397846869 0.3834344849589056 0.9790120762812053
9 261 0.40126053423770575 0.7760721517769645 0.2572480276747757 0.2572480276747757 0.29769870264114956 0.7760721517769645
10 290 0.33154574570062856 0.7993547418662981 0.21375590345935316 0.21375590345935316 0.22159233943930967 0.7993547418662981
11 319 0.26454143355306825 0.65092549656685 0.14863158681030744 0.14863158681030744 0.1848338148391799 0.65092549656685
12 348 0.23490124108569024 0.5161062370904747 0.1102644900095318 0.1102644900095318 0.14071702326492036 0.5161062370904747
13 377 0.18845831768797183 0.48667688736289444 0.08307786715796933 0.08307786715796933 0.11473459558395326 0.48667688736289444
14 406 0.192787637206635 0.4274630583388539 0.0719671082247835 0.0719671082247835 0.09236405076263447 0.4274630583388539
15 435 0.1699798325825403 0.36354731827818276 0.07404038628912397 0.07404038628912397 0.09771391926683973 0.36354731827818276
16 464 0.1646687481307433 0.3136512821426452 0.05694848118079068 0.05694848118079068 0.08583214843485718 0.3136512821426452
17 493 0.16668673184169092 0.27782489352950435 0.05284816978618968 0.05284816978618968 0.08238363210797257 0.27782489352950435
18 522 0.1634424003146599 0.24221350088966032 0.04572809651987361 0.04572809651987361 0.07708798761751624 0.24221350088966032
