% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=185572, Mon Feb 28 18:04:01 2022
1 29 -0.24546701895962347 -0.1643045154097157 0.20917927715715834 0.2525113711295419 0.7784873439855321 1.0388203646844985 1.1466515186276596
2 58 -0.24546701895962347 -0.1643045154097157 0.20917927715715834 0.2525113711295419 0.7784873439855321 1.0388203646844985 1.1466515186276596
3 87 -0.24546701895962347 -0.1643045154097157 0.20917927715715834 0.2525113711295419 0.7784873439855321 1.0388203646844985 1.1466515186276596
4 116 -0.1761911984767841 -0.14682992493389138 0.12311907130446477 0.1837407965076908 0.8792490410442756 0.9702122000094258 1.1338471725834975
5 145 -0.1761911984767841 -0.14682992493389138 0.12311907130446477 0.1837407965076908 0.8792490410442756 0.9702122000094258 1.1338471725834975
6 174 -0.1761911984767841 -0.14682992493389138 0.12311907130446477 0.1837407965076908 0.8792490410442756 0.9702122000094258 1.1338471725834975
7 203 -0.07343891375544108 0.0101452459062389 0.29031938161707643 0.30012660052567564 0.7511285500738812 1.0356992025500724 1.167532895939576
8 232 -0.07343891375544108 0.0101452459062389 0.29031938161707643 0.30012660052567564 0.7511285500738812 1.0356992025500724 1.167532895939576
9 261 -0.07343891375544108 0.0101452459062389 0.29031938161707643 0.30012660052567564 0.7511285500738812 1.0356992025500724 1.167532895939576
10 290 0.007857569203703257 0.012430813374511494 0.05522900756841627 0.06492182812890962 0.9656246390915829 0.9972910620637578 1.035847283100647
11 319 0.007857569203703257 0.012430813374511494 0.05522900756841627 0.06492182812890962 0.9656246390915829 0.9972910620637578 1.035847283100647
12 348 0.007857569203703257 0.012430813374511494 0.05522900756841627 0.06492182812890962 0.9656246390915829 0.9972910620637578 1.035847283100647
13 377 -0.21897180488781903 -0.17563361175135578 0.14466497745262766 0.20809298071749224 0.848429859042819 0.9769559637425541 1.151400807361381
14 406 -0.21897180488781903 -0.17563361175135578 0.14466497745262766 0.20809298071749224 0.848429859042819 0.9769559637425541 1.151400807361381
15 435 -0.21897180488781903 -0.17563361175135578 0.14466497745262766 0.20809298071749224 0.848429859042819 0.9769559637425541 1.151400807361381
16 464 -0.36460630176449804 -0.29846716013843594 0.011829917355725302 0.04912313489438358 0.794808890243525 0.9875425851210967 1.1802705073677804
17 493 -0.36460630176449804 -0.29846716013843594 0.011829917355725302 0.04912313489438358 0.794808890243525 0.9875425851210967 1.1802705073677804
18 522 -0.36460630176449804 -0.29846716013843594 0.011829917355725302 0.04912313489438358 0.794808890243525 0.9875425851210967 1.1802705073677804
