% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=249291, Mon Feb 28 18:02:29 2022, <python>{}</python>
1 35 0.3854013337110551 1.0000400008000108 -14.71138020473144 -1.4711380204731441e+01 -8.867065650739907 -2.8388961272023967   
2 70 0.378271110810398 1.5566305643800586 -14.71138020473144 -1.3269523394215618e+01 -10.871796630937784 -2.175814421106312   
3 105 0.4038685688115903 2.083836056977472 -15.218818174046252 -1.5218818174046252e+01 -9.520443668747914 -1.1155697408018104   
4 140 0.5055503733128365 2.9974150308971783 -15.218818174046252 -1.3808885115428270e+01 -10.643342152907598 -2.725753960439094   
5 175 0.5115956317729823 3.660805818880256 -15.218818174046252 -1.4029773165013616e+01 -11.080458432343889 -1.8464483320544023   
6 210 0.5019983979833357 3.675612399089441 -15.218818174046252 -1.3405124128172691e+01 -9.25049814086001 -2.536036229228548   
7 245 0.4676587021368936 4.570724298673026 -15.218818174046252 -1.3907420188530715e+01 -10.538249858377535 -6.01135897939146   
8 280 0.4836692463828654 4.810101176415311 -15.218818174046252 -1.4051822386882376e+01 -9.128096474788043 -5.182935397214565   
9 315 0.4173862331381717 5.340835948178832 -15.218818174046252 -1.4476832916404968e+01 -10.837109967941629 -4.659991307730932   
10 350 0.40405095372246874 5.812103019313199 -15.218818174046252 -1.5134705268485575e+01 -10.182375663010111 -5.387348436205489   
11 385 0.3701835792076753 6.305179625131063 -15.218818174046252 -1.4471161347541299e+01 -11.031235385050907 -6.843414824173426   
12 420 0.3681164700451219 5.5379102231697015 -15.218818174046252 -1.4633394433139483e+01 -12.044124318663968 -6.380030027255472   
13 455 0.3711501286703618 5.3776654935536214 -15.228728755200008 -1.5228728755200008e+01 -11.339112220592922 -8.302620377409388   
14 490 0.3697507051396308 6.170183347650713 -15.228728755200008 -1.5023712357122756e+01 -11.451949967238816 -5.8562406442701205   
15 525 0.3772149936628065 6.882961630198775 -15.39389238123929 -1.5393892381239290e+01 -11.694960094262475 -2.4641624596646166   
