% # columns="iter, evals, sigma, 0, fitness, xbest" seed=249291, Mon Feb 28 18:02:29 2022, <python>{}</python>
1 35 0.3854013337110551 0 -14.71138020473144 0.6764178900587006 0.1185741931778807 0.7226671072661623 0.916299814323635 0.621099438667001
2 70 0.378271110810398 0 -13.269523394215618 0.932612792979164 0.18778933247114765 0.9527655932024918 0.9986750300680469 0.9889530046889327
3 105 0.4038685688115903 0 -15.218818174046252 0.035679131501936724 0.013458615369363052 0.9871935851816609 0.8661599208054901 0.45570424227918904
4 140 0.5055503733128365 0 -13.80888511542827 0.8507506897101504 0.1046279577457297 0.9447286094606002 0.9955987220416567 0.7819789435150588
5 175 0.5115956317729823 0 -14.029773165013616 0.9538022756178246 0.3411489958236762 0.973354032154617 0.8914456232322392 0.8135486973515259
6 210 0.5019983979833357 0 -13.405124128172691 0.9977182999747447 0.2215095611727011 0.9261249985699931 0.9410655105118939 0.8570610703780915
7 245 0.4676587021368936 0 -13.907420188530715 0.8396162774006193 0.2980394895981463 0.9994452858459687 0.9910412112247722 0.9590012590025904
8 280 0.4836692463828654 0 -14.051822386882376 0.8515823393102515 0.2380169727075584 0.9307843548128146 0.9995087824448342 0.9857528817002542
9 315 0.4173862331381717 0 -14.476832916404968 0.8257235795043281 0.283600099529176 0.971016563484707 0.9918035927156643 0.8106323505251054
10 350 0.40405095372246874 0 -15.134705268485575 0.993912622497144 0.37609523146101553 0.9932877247163523 0.9957347808909319 0.9953196961982331
11 385 0.3701835792076753 0 -14.4711613475413 0.20666173051020165 0.04265881351706275 0.9999999689120345 0.9595526468110948 0.523749861800561
12 420 0.3681164700451219 0 -14.633394433139483 0.59008990493816 0.12774618629668383 0.9370701798370668 0.9969885453315209 0.9260747742869269
13 455 0.3711501286703618 0 -15.228728755200008 0.12778448493142802 0.00035834970043280973 0.9648205084279041 0.9677473869033643 0.5978216106656884
14 490 0.3697507051396308 0 -15.023712357122756 0.2997298256258333 0.07480621380493539 0.9920450111664456 0.9715295152408145 0.5836972845484059
15 525 0.3772149936628065 0 -15.39389238123929 0.19988319754782502 0.005434697648087087 0.9852313691923592 0.9963730158489469 0.5771123987305397
