% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=249291, Mon Feb 28 18:02:29 2022
1 35 0.3854013337110551 1.0000400008000108 1.0 1.0 1.00001000005 1.0000200002000015 1.0000300004500045 1.0000400008000108
2 70 0.378271110810398 1.301597655186517 0.836163496317374 0.836163496317374 0.8728786475260458 0.883103509269741 0.9794180354699973 1.301597655186517
3 105 0.4038685688115903 1.4836579343047487 0.7119840014942156 0.7119840014942156 0.7540661810373593 0.8382645826992036 0.9598929806971919 1.4836579343047487
4 140 0.5055503733128365 1.6261448561508522 0.5425157475320056 0.5425157475320056 0.7626123241777608 0.9114279671643681 0.9754986351571415 1.6261448561508522
5 175 0.5115956317729823 1.8998183979228878 0.5189618056562181 0.5189618056562181 0.728839538408426 0.7852083987290538 0.9114543505992259 1.8998183979228878
6 210 0.5019983979833357 1.8156228183932308 0.49396471152481003 0.49396471152481003 0.5929615847423266 0.7370132962218043 0.847059583728575 1.8156228183932308
7 245 0.4676587021368936 1.9960297216845473 0.4366987792862578 0.4366987792862578 0.5871509944139265 0.6439376146000684 0.8118764442414135 1.9960297216845473
8 280 0.4836692463828654 2.043892694792286 0.42491677821951357 0.42491677821951357 0.5409455336954024 0.5964977995929672 0.7445648231040521 2.043892694792286
9 315 0.4173862331381717 2.088096000619073 0.39096800966730527 0.39096800966730527 0.46084102031664914 0.5912464119771245 0.7729836441133174 2.088096000619073
10 350 0.40405095372246874 1.8722449406950332 0.32212865712698113 0.32212865712698113 0.4249768210503761 0.597437133640149 0.7449883711358798 1.8722449406950332
11 385 0.3701835792076753 1.9777337296119635 0.31366810260712485 0.31366810260712485 0.4082665874850734 0.5215733577694799 0.6987072833756932 1.9777337296119635
12 420 0.3681164700451219 1.699815736257307 0.3069417285144058 0.3069417285144058 0.3870014740598142 0.4531527750323887 0.7246036446441242 1.699815736257307
13 455 0.3711501286703618 1.678749539412587 0.31217068845672113 0.31217068845672113 0.36551167206740715 0.3953145388020435 0.7287395023073276 1.678749539412587
14 490 0.3697507051396308 1.8009007749442496 0.2918715171778387 0.2918715171778387 0.34173750896375676 0.38601821639411643 0.715703973407888 1.8009007749442496
15 525 0.3772149936628065 1.7531010435434629 0.2547015569361578 0.2547015569361578 0.31028004703716233 0.35355261229713636 0.670835707344825 1.7531010435434629
